player_id,position,team,career_seasons,career_games,career_total_points,career_points_per_game,games_per_season,best_season_points,worst_season_points,recent_avg_ppg,career_trend,team_offensive_strength,team_scoring_environment,high_scoring_offense,player_name,career_rush_attempts_per_game,career_rush_yards_per_game,career_rush_tds_per_game,recent_rush_upside,rush_trend_improving,high_rush_game_frequency,has_elite_rushing_ceiling,mobility_score,career_receptions_per_game,career_receiving_yards_per_game,career_receiving_tds_per_game,estimated_target_share,pass_catching_role,workload_intensity,three_down_back_score,yards_per_touch,red_zone_efficiency,receiving_te_role,target_share_estimate,red_zone_priority,te_ceiling_score,consistent_target_role,wr1_potential,red_zone_role,yards_per_reception,big_play_ability,target_quality_score
00-0033949,QB,SF,5,23,424.2399982959032,18.44521731721318,4.6,325.1599998474121,4.079999998211861,24.83333330154419,1.0,0.5704988891738156,0,0,Joshua Dobbs,4.434782608695652,22.608695652173914,0.34782608695652173,29.666666666666668,0.0,0.05217391304347828,0.0,2.2608695652173916,,,,,,,,,,,,,,,,,,,
00-0036945,QB,PIT,4,51,1304.099998474121,25.570588205374925,12.75,498.9800033569336,183.13999938964844,24.013333320617676,0.0,0.5064925933677106,0,0,Justin Fields,8.196078431372548,49.19607843137255,0.37254901960784315,39.416666666666664,0.0,0.583921568627451,1.0,4.919607843137255,,,,,,,,,,,,,,,,,,,
00-0036355,QB,LAC,5,81,2161.7199869155884,26.687901073031956,16.2,536.2599983215332,332.6599941253662,23.927096459173388,0.0,0.48922604332965175,0,0,Justin Herbert,3.6790123456790123,15.17283950617284,0.16049382716049382,17.225806451612904,0.0,0.0,0.0,1.517283950617284,,,,,,,,,,,,,,,,,,,
00-0039577,QB,HOU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47662751478437715,0,0,Kedon Slovis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0038102,QB,PHI,3,32,433.9999898672104,13.562499683350325,10.666666666666666,230.35999488830566,40.43999946117401,10.717894472573933,0.0,0.6846089760127168,0,0,Kenny Pickett,3.46875,9.34375,0.15625,3.263157894736842,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0029604,QB,ATL,11,160,3910.299954600632,24.43937471625395,14.545454545454545,436.90000323951244,136.9000015258789,21.7527268149636,0.0,0.5093827169813491,0,0,Kirk Cousins,2.04375,5.75625,0.13125,1.1363636363636365,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0034577,QB,PIT,7,30,435.8200032711029,14.527333442370097,4.285714285714286,282.4800052642822,0.7599999904632568,0.8514285598482404,0.0,0.5064925933677106,0,0,Kyle Allen,2.1666666666666665,5.4,0.13333333333333333,-1.8571428571428572,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0036928,QB,TB,3,6,3.619999937713146,0.603333322952191,2.0,2.2999999821186066,0.3999999985098839,0.539999996125698,1.0,0.6480371805809629,0,0,Kyle Trask,1.0,-0.8333333333333334,0.0,-1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0035228,QB,ARI,6,83,2389.199987411499,28.785542017006012,13.833333333333334,581.7399978637695,211.85999870300293,25.843999710083008,0.0,0.48832631670687976,0,0,Kyler Murray,6.132530120481928,36.397590361445786,0.37349397590361444,32.64,1.0,0.32795180722891576,1.0,3.6397590361445786,,,,,,,,,,,,,,,,,,,
00-0034796,QB,BAL,7,111,3786.679978251457,34.11423403830142,15.857142857142858,718.5799865722656,335.70000076293945,35.889729599694945,1.0,0.5493838721814975,0,0,Lamar Jackson,10.018018018018019,61.387387387387385,0.32432432432432434,54.32432432432432,1.0,0.8277477477477477,1.0,6.138738738738739,,,,,,,,,,,,,,,,,,,
00-0034438,QB,CIN,3,10,10.359999924898148,1.0359999924898147,3.3333333333333335,5.780000001192093,2.1799999475479126,0.9159999847412109,0.0,0.5897839100392557,0,0,Logan Woodside,1.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0034737,QB,LAC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48922604332965175,0,0,Luis Perez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0036972,QB,JAX,4,53,956.5799827575684,18.04867891995412,13.25,366.0199918746948,156.07999801635742,15.951428277151924,0.0,0.5903051306638771,0,0,Mac Jones,2.792452830188679,8.245283018867925,0.03773584905660377,8.952380952380953,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0038128,QB,GB,3,15,135.19999957084656,9.013333304723103,5.0,75.80000019073486,8.56000018119812,10.545000046491623,1.0,0.556550303718538,0,0,Malik Willis,3.466666666666667,18.8,0.13333333333333333,19.875,1.0,0.0,0.0,1.8800000000000001,,,,,,,,,,,,,,,,,,,
00-0032268,QB,WAS,10,95,1973.9799819290638,20.77873665188488,9.5,393.63999330997467,27.359999805688858,14.074285575321742,0.0,0.5530374281671313,0,0,Marcus Mariota,4.105263157894737,23.621052631578948,0.18947368421052632,20.571428571428573,0.0,0.07242105263157896,0.0,2.3621052631578947,,,,,,,,,,,,,,,,,,,
00-0034771,QB,TEN,5,29,464.65999257564545,16.02275836467743,5.8,169.2999987602234,27.8599990606308,18.432307353386513,1.0,0.4036931224467736,0,0,Mason Rudolph,2.413793103448276,7.551724137931035,0.034482758620689655,10.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0038132,QB,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6606452850165233,0,0,Matt Corral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0026143,QB,ATL,9,145,3480.3799653053284,24.002620450381574,16.11111111111111,575.5199918746948,241.77999877929688,19.45517240721604,0.0,0.5093827169813491,0,0,Matt Ryan,2.1517241379310343,6.958620689655173,0.06206896551724138,5.241379310344827,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0026498,QB,LA,11,170,3932.519963502884,23.132470373546376,15.454545454545455,601.4599914550781,159.8799957036972,20.517058428596048,0.0,0.5144561397548308,0,0,Matthew Stafford,2.052941176470588,6.08235294117647,0.047058823529411764,3.235294117647059,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0038637,QB,LAC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48922604332965175,0,0,Max Duggan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0039917,QB,ATL,1,5,60.60000002384186,12.120000004768372,5.0,60.60000002384186,60.60000002384186,12.120000004768372,0.5,0.5093827169813491,0,0,Michael Penix Jr.,1.4,2.2,0.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0039238,QB,TB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6480371805809629,0,0,Michael Pratt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0034401,QB,BUF,4,15,164.27999522536993,10.951999681691328,3.75,78.57999646663666,1.1200000047683716,1.882857118334089,0.0,0.6374409368632482,0,0,Mike White,1.2666666666666666,-0.06666666666666667,0.06666666666666667,-1.2857142857142858,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0033869,QB,BUF,8,80,1398.4799865186214,17.48099983148277,10.0,416.5399932861328,20.920000076293945,7.902857054557119,0.0,0.6374409368632482,0,0,Mitchell Trubisky,3.35,14.85,0.1625,3.7142857142857144,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0032792,QB,DET,4,7,24.419999733567238,3.4885713905096054,1.75,10.15999972820282,2.0999999940395355,2.1933333377043405,0.0,0.58840327803872,0,0,Nate Sudfeld,1.8571428571428572,3.4285714285714284,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0033958,QB,ATL,6,15,87.79999987781048,5.853333325187365,2.5,37.84000062942505,0.5999999940395355,3.464999981224537,0.0,0.5093827169813491,0,0,Nathan Peterman,1.6666666666666667,6.066666666666666,0.06666666666666667,0.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0038150,QB,NYG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.443400001319199,0,0,Nathan Rourke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0033319,QB,MIN,7,33,494.15999506413937,14.97454530497392,4.714285714285714,177.98000180721283,1.199999988079071,12.062221982412868,0.0,0.6606452850165233,0,0,Nick Mullens,1.4545454545454546,0.6060606060606061,0.0,2.5555555555555554,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0033275,QB,SEA,4,20,152.8999990671873,7.644999953359365,5.0,57.139999866485596,23.020000264048576,9.327272653579712,1.0,0.5821692315342908,0,0,PJ Walker,1.55,4.0,0.0,6.2727272727272725,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0033873,QB,KC,8,133,4165.439988926053,31.319097661098144,16.625,661.6399955749512,15.859999656677246,26.926666729343243,1.0,0.5854570056808311,0,0,Patrick Mahomes,4.112781954887218,21.39097744360902,0.16541353383458646,23.53846153846154,0.0,0.02781954887218042,0.0,2.1390977443609023,,,,,,,,,,,,,,,,,,,
00-0039633,QB,CIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5897839100392557,0,0,Rocky Lombardi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0029263,QB,PIT,11,179,5043.1999450698495,28.174301369105304,16.272727272727273,583.1599915027618,285.1799945831299,25.706666381270797,0.0,0.5064925933677106,0,0,Russell Wilson,4.994413407821229,26.804469273743017,0.1564245810055866,18.59259259259259,0.0,0.13608938547486032,1.0,2.6804469273743017,,,,,,,,,,,,,,,,,,,
00-0034869,QB,MIN,7,84,1676.4199886322021,19.957380817050026,12.0,489.1599979400635,44.88000011444092,19.072857073375157,0.0,0.6606452850165233,0,0,Sam Darnold,3.3214285714285716,11.761904761904763,0.16666666666666666,8.785714285714286,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0036879,QB,IND,2,7,66.51999896764755,9.502856995378222,3.5,63.119998931884766,3.400000035762787,9.502856995378222,0.5,0.5097194982603098,0,0,Sam Ehlinger,2.857142857142857,13.714285714285714,0.0,13.714285714285714,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0039677,QB,WAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5530374281671313,0,0,Sam Hartman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0037077,QB,SEA,3,19,416.9599972218275,21.94526301167513,6.333333333333333,386.53999748826027,1.6599999815225601,21.566666526099045,0.0,0.5821692315342908,0,0,Sam Howell,2.8947368421052633,15.789473684210526,0.3157894736842105,14.722222222222221,0.0,0.0,0.0,1.5789473684210527,,,,,,,,,,,,,,,,,,,
00-0038391,QB,GB,1,2,2.780000016093254,1.390000008046627,2.0,2.780000016093254,2.780000016093254,1.390000008046627,0.5,0.556550303718538,0,0,Sean Clifford,1.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0036679,QB,BUF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6374409368632482,0,0,Shane Buechele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0037327,QB,MIA,2,10,61.939999490976334,6.193999949097633,5.0,53.55999994277954,8.379999548196793,6.193999949097633,0.5,0.5058645846225942,0,0,Skylar Thompson,1.7,2.8,0.0,2.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0039376,QB,NO,1,7,107.28000068664551,15.3257143838065,7.0,107.28000068664551,107.28000068664551,15.3257143838065,0.5,0.45162291740532967,0,0,Spencer Rattler,2.5714285714285716,20.857142857142858,0.0,0.0,0.0,0.01714285714285715,0.0,2.085714285714286,,,,,,,,,,,,,,,,,,,
00-0039107,QB,LA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5144561397548308,0,0,Stetson Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0038400,QB,PHI,1,2,40.32000007480383,20.160000037401915,2.0,40.32000007480383,40.32000007480383,20.160000037401915,0.5,0.6846089760127168,0,0,Tanner McKee,2.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0039699,QB,SF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5704988891738156,0,0,Tanner Mordecai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0031800,QB,LAC,7,42,711.4599943161011,16.939523674192884,6.0,347.3599956482649,1.0999999791383743,11.291110899713305,1.0,0.48922604332965175,0,0,Taylor Heinicke,2.9047619047619047,15.571428571428571,0.09523809523809523,16.0,0.0,0.0,0.0,1.5571428571428572,,,,,,,,,,,,,,,,,,,
00-0031237,QB,DET,10,80,1396.159981109202,17.451999763865025,8.0,341.7199935913086,0.11999999731779099,0.4599999971687794,0.0,0.58840327803872,0,0,Teddy Bridgewater,2.825,10.55,0.1375,-1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0034177,QB,NYG,6,22,98.79999838769436,4.490909017622471,3.6666666666666665,42.339998960494995,2.1199999302625656,7.723333269357681,0.0,0.443400001319199,0,0,Tim Boyle,1.3181818181818181,0.4090909090909091,0.0,2.3333333333333335,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0038476,QB,NYG,2,11,161.02000069618225,14.638181881471114,5.5,142.54000091552734,18.479999780654907,14.638181881471114,0.5,0.443400001319199,0,0,Tommy DeVito,4.0,20.636363636363637,0.09090909090909091,20.636363636363637,0.0,0.012727272727272733,0.0,2.0636363636363635,,,,,,,,,,,,,,,,,,,
00-0035146,QB,WAS,3,8,50.4799994006753,6.309999925084412,2.6666666666666665,33.0799994468689,1.6000000014901161,6.982857057026455,1.0,0.5530374281671313,0,0,Trace McSorley,2.625,9.875,0.0,11.142857142857142,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0036971,QB,JAX,4,62,1418.4999990463257,22.879032242682673,15.5,490.7200012207031,203.69999599456787,23.316922958080585,0.0,0.5903051306638771,0,0,Trevor Lawrence,3.806451612903226,18.016129032258064,0.22580645161290322,17.615384615384617,0.0,0.0,0.0,1.8016129032258064,,,,,,,,,,,,,,,,,,,
00-0032156,QB,TEN,7,40,675.6399930268526,16.890999825671315,5.714285714285714,270.23999309539795,0.11999999731779099,10.374285536152977,0.0,0.4036931224467736,0,0,Trevor Siemian,2.125,6.275,0.05,6.857142857142857,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0037012,QB,DAL,3,12,157.11999893188477,13.09333324432373,4.0,104.41999816894531,23.24000072479248,8.783333460489908,0.0,0.6184888892756937,0,0,Trey Lance,5.5,23.0,0.08333333333333333,18.0,0.0,0.06,0.0,2.3,,,,,,,,,,,,,,,,,,,
00-0036212,QB,MIA,5,65,1436.199981212616,22.095384326347936,13.0,408.8199977874756,198.45999717712402,22.617241053745666,1.0,0.5058645846225942,0,0,Tua Tagovailoa,2.4153846153846152,7.0,0.09230769230769231,5.103448275862069,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0035993,QB,MIA,5,26,432.78000020980835,16.645384623454166,5.2,148.13999938964844,16.90000009536743,14.17799997329712,0.0,0.5058645846225942,0,0,Tyler Huntley,5.923076923076923,28.03846153846154,0.19230769230769232,19.0,1.0,0.16076923076923083,1.0,2.803846153846154,,,,,,,,,,,,,,,,,,,
00-0028118,QB,NYJ,11,76,1537.3599917590618,20.22842094419818,6.909090909090909,405.5999931395054,1.699999988079071,13.158333321412405,0.0,0.4726869055283744,0,0,Tyrod Taylor,5.184210526315789,28.539473684210527,0.23684210526315788,17.5,0.0,0.17078947368421055,1.0,2.8539473684210526,,,,,,,,,,,,,,,,,,,
00-0038416,QB,CHI,2,9,100.50000113248825,11.166666792498695,4.5,97.76000118255615,2.7399999499320984,11.166666792498695,0.5,0.4503964932758731,0,0,Tyson Bagent,3.2222222222222223,11.333333333333334,0.2222222222222222,11.333333333333334,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0035251,QB,DAL,1,2,16.819999933242798,8.409999966621399,2.0,16.819999933242798,16.819999933242798,8.409999966621399,0.5,0.6184888892756937,0,0,Will Grier,3.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0039152,QB,TEN,2,21,373.95999813079834,17.807618958609446,10.5,222.43999862670898,151.51999950408936,17.807618958609446,0.5,0.4036931224467736,0,0,Will Levis,3.3333333333333335,11.428571428571429,0.047619047619047616,11.428571428571429,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0037013,QB,DEN,3,34,550.719994738698,16.197646904079352,11.333333333333334,214.86000061035156,150.4199974089861,15.993333053730783,0.0,0.47134942607333263,0,0,Zach Wilson,2.7941176470588234,14.647058823529411,0.14705882352941177,14.904761904761905,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0039597,QB,TB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6480371805809629,0,0,Zack Annexstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
00-0036265,RB,GB,4,61,1144.300003528595,18.759016451288442,15.25,411.100004196167,93.00000047683716,20.006249964237213,1.0,0.556550303718538,0,0,AJ Dillon,,,,,,,,,1.4262295081967213,12.721311475409836,0.03278688524590164,0.0,0.0,11.475409836065573,0.6,4.675714285714286,0.0,,,,,,,,,,
00-0033293,RB,MIN,8,120,3655.500010728836,30.462500089406966,15.0,664.7000045776367,156.99999928474426,29.958064602267356,1.0,0.6606452850165233,0,0,Aaron Jones,,,,,,,,,2.9166666666666665,22.483333333333334,0.175,3.7916666666666665,0.5,15.833333333333334,1.0,5.439473684210526,0.0,,,,,,,,,,
00-0037609,RB,PIT,1,3,5.699999928474426,1.899999976158142,3.0,5.699999928474426,5.699999928474426,1.899999976158142,0.5,0.5064925933677106,0,0,Aaron Shampklin,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.8333333333333335,0.0,,,,,,,,,,
00-0036727,RB,NO,4,15,38.80000013113022,2.586666675408681,3.75,15.300000011920929,0.0,1.5666666825612385,0.0,0.45162291740532967,0,0,Adam Prentice,,,,,,,,,0.5333333333333333,2.466666666666667,0.0,0.0,0.0,1.1333333333333333,0.0,3.7058823529411766,0.0,,,,,,,,,,
00-0039516,RB,CLE,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47064408658036305,0,0,Aidan Robbins,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0035125,RB,MIA,6,60,330.600001193583,5.5100000198930505,10.0,72.80000001192093,43.10000014305115,5.747368473755686,1.0,0.5058645846225942,0,0,Alec Ingold,,,,,,,,,1.1166666666666667,9.316666666666666,0.06666666666666667,0.0,0.0,1.6666666666666667,0.0,6.06,0.0,,,,,,,,,,
00-0034972,RB,LV,6,92,1409.200002670288,15.317391333372697,15.333333333333334,305.20000076293945,167.19999980926514,20.053333409627278,1.0,0.493508334241364,0,0,Alexander Mattison,,,,,,,,,1.5,11.130434782608695,0.07608695652173914,0.0,0.0,9.380434782608695,0.0,4.44611819235226,0.0,,,,,,,,,,
00-0033906,RB,NO,8,122,4693.22002363205,38.46901658714795,15.25,760.9000015258789,473.7000045776367,38.77037048339844,0.0,0.45162291740532967,0,0,Alvin Kamara,,,,,,,,,4.967213114754099,41.278688524590166,0.21311475409836064,5.9606557377049185,1.0,18.434426229508198,0.6,5.412183192530013,0.0,,,,,,,,,,
00-0032104,RB,LV,10,112,1399.3000074401498,12.493750066429909,11.2,283.4000015258789,11.90000019222498,11.62758626609013,0.0,0.493508334241364,0,0,Ameer Abdullah,,,,,,,,,1.8214285714285714,13.169642857142858,0.10714285714285714,0.0,0.0,6.241071428571429,0.0,4.975679542203148,0.0,,,,,,,,,,
00-0034959,RB,HOU,4,31,132.7400010675192,4.281935518307071,7.75,59.80000048875809,0.0,4.271428606339863,0.0,0.47662751478437715,0,0,Andrew Beck,,,,,,,,,0.8064516129032258,6.903225806451613,0.0967741935483871,0.0,0.0,1.064516129032258,0.0,6.666666666666667,0.0,,,,,,,,,,
00-0036336,RB,MIA,4,15,82.8000003695488,5.520000024636587,3.75,53.200000286102295,6.400000035762787,11.600000023841858,0.0,0.5058645846225942,0,0,Anthony McFarland,,,,,,,,,0.7333333333333333,5.8,0.0,0.0,0.0,3.533333333333333,0.0,4.39622641509434,0.0,,,,,,,,,,
00-0036328,RB,NE,5,79,1776.4000129699707,22.486076113543934,15.8,504.600004196167,232.8000030517578,15.172727411443537,0.0,0.47687037161332957,0,0,Antonio Gibson,,,,,,,,,2.4936708860759493,18.88607594936709,0.08860759493670886,3.241772151898734,0.5,12.329113924050633,0.6,4.829568788501026,0.0,,,,,,,,,,
00-0039373,RB,DEN,1,13,113.20000004768372,8.707692311360287,13.0,113.20000004768372,113.20000004768372,8.707692311360287,0.5,0.47134942607333263,0,0,Audric Estimé,,,,,,,,,0.38461538461538464,2.076923076923077,0.0,0.0,0.0,6.230769230769231,0.0,4.160493827160494,0.0,,,,,,,,,,
00-0033699,RB,WAS,8,118,3631.9000186920166,30.778813717728955,14.75,752.6000061035156,198.89999961853027,25.475862174198546,1.0,0.5530374281671313,0,0,Austin Ekeler,,,,,,,,,4.203389830508475,36.855932203389834,0.2711864406779661,5.04406779661017,1.0,13.652542372881356,0.6,5.725636250775915,0.0,,,,,,,,,,
00-0039678,RB,WAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5530374281671313,0,0,Austin Jones,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0036950,RB,ATL,1,14,75.50000047683716,5.39285717691694,14.0,75.50000047683716,75.50000047683716,5.39285717691694,0.5,0.5093827169813491,0,0,Avery Williams,,,,,,,,,0.9285714285714286,4.357142857142857,0.0,0.0,0.0,2.5,0.0,4.857142857142857,0.0,,,,,,,,,,
00-0037157,RB,NYJ,2,9,146.1000000834465,16.233333342605167,4.5,140.0,6.100000083446503,16.233333342605167,0.5,0.4726869055283744,0,0,Bam Knight,,,,,,,,,1.5555555555555556,12.0,0.0,0.0,0.0,11.333333333333334,0.0,4.127450980392157,0.0,,,,,,,,,,
00-0038542,RB,ATL,2,34,1206.0000038146973,35.470588347491095,17.0,685.7000045776367,520.2999992370605,35.470588347491095,0.5,0.5093827169813491,0,0,Bijan Robinson,,,,,,,,,3.5,27.0,0.14705882352941177,4.55,0.5,18.764705882352942,1.0,5.2507836990595615,0.0,,,,,,,,,,
00-0039738,RB,LA,1,14,90.00000095367432,6.428571496691022,14.0,90.00000095367432,90.00000095367432,6.428571496691022,0.5,0.5144561397548308,0,0,Blake Corum,,,,,,,,,0.5,4.142857142857143,0.0,0.0,0.0,4.642857142857143,0.0,4.076923076923077,0.0,,,,,,,,,,
00-0039573,RB,DEN,1,1,8.800000071525574,8.800000071525574,1.0,8.800000071525574,8.800000071525574,8.800000071525574,0.5,0.47134942607333263,0,0,Blake Watson,,,,,,,,,1.0,13.0,0.0,0.0,0.0,5.0,0.0,4.6,0.0,,,,,,,,,,
00-0034414,RB,PIT,5,61,778.4000062942505,12.760655840889353,12.2,210.70000076293945,40.80000066757202,6.403846227205717,0.0,0.5064925933677106,0,0,Boston Scott,,,,,,,,,1.2459016393442623,9.819672131147541,0.01639344262295082,0.0,0.0,6.557377049180328,0.0,5.035,0.0,,,,,,,,,,
00-0039794,RB,NYJ,1,17,189.70000171661377,11.158823630389046,17.0,189.70000171661377,189.70000171661377,11.158823630389046,0.5,0.4726869055283744,0,0,Braelon Allen,,,,,,,,,1.1176470588235294,8.705882352941176,0.058823529411764705,0.0,0.0,6.529411764705882,0.0,4.342342342342342,0.0,,,,,,,,,,
00-0038120,RB,NYJ,3,40,1283.5000114440918,32.0875002861023,13.333333333333334,582.5000038146973,213.5999984741211,32.42121251424154,1.0,0.4726869055283744,0,0,Breece Hall,,,,,,,,,3.8,32.3,0.2,4.9399999999999995,0.5,16.7,0.6,5.426646706586826,0.0,,,,,,,,,,
